"","lon"
"433087",-75.05038
"433088",-73.792693
"433089",-74.158234
"433093",-74.754109
"433094",-73.601047
"433095",-71.244069
"433096",-74.174532
"433104",-75.744645
"433106",-71.900223
"433107",-73.588239
"433110",-69.680922
"433111",-72.083129
"433113",-70.167672
"433115",-73.581047
"433119",-74.833197
"433120",-66.124523
"433123",-73.278229
"433125",-72.789006
"433126",-78.658437
"433128",-72.136178
"433129",-73.810931
"433135",-72.073032
"433142",-72.677288
"433144",-79.120362
"433148",-71.095266
"433149",-78.869575
"433152",-72.518119
"433154",-72.782622
"433155",-72.119651
"433156",-69.707437
"433158",-71.386029
"433161",-73.591177
"433162",-72.662316
"433164",-70.914943
"433172",-73.885569
"433174",-74.507028
"433176",-73.81154
"433180",-79.01614
"433184",-72.692222
"433188",-74.119186
"433190",-73.814515
"433195",-66.120588
"433197",-71.154671
"433199",-73.774772
"433200",-72.199551
"433209",-71.317121
"433212",-71.350099
"433213",-72.363372
"433214",-77.838988
"433216",-74.050626
"433218",-72.930876
"433219",-72.019597
"433224",-75.12216
"433225",-66.124326
"433226",-71.640427
"433227",-73.584763
"433229",-73.337254
"433240",-73.716125
"433244",-74.162429
"433246",-72.070648
"433247",-76.373282
"433248",-72.129058
"433249",-70.376182
"433253",-75.215148
"433254",-73.412084
"433257",-71.690086
"433260",-73.601112
"433261",-76.116609
"433262",-75.847953
"433263",-71.066101
"433266",-70.852339
"433267",-73.929953
"433268",-73.60105
"433269",-72.918617
"433272",-72.080964
"433275",-79.007072
"433276",-72.568459
"433277",-72.009791
"433280",-72.246401
"433282",-74.339223
"433283",-71.389293
"433284",-74.163256
"433288",-73.230708
"433290",-75.066386
"433291",-71.170768
"433292",-72.149817
"433296",-74.470455
"433298",-73.929895
"433302",-72.24986
"433306",-70.360606
"433313",-74.272588
"433314",-71.270945
"433317",-72.246202
"433319",-63.341143
"433320",-75.885322
"433321",-73.231431
"433325",-76.395905
"433328",-71.857476
"433340",-75.039469
"433342",-72.58857
"433343",-72.267194
"433348",-76.027956
"433351",-73.587456
"433353",-61.968177
"433357",-71.206899
"433358",-73.430403
"433365",-74.006189
"433366",-72.192557
"433370",-76.376511
"433375",-73.526733
"433378",-72.065703
"433379",-73.079059
"433380",-74.97113
"433382",-74.71968
"433383",-72.086091
"433387",-79.003525
"433388",-73.771082
"433391",-75.052192
"433394",-73.506672
"433395",-74.177146
"433396",-73.772369
"433398",-70.852092
"433400",-71.786317
"433402",-70.509219
"433408",-72.151766
"433412",-73.561311
"433413",-74.585778
"433414",-71.64036
"433418",-73.144805
"433420",-66.124177
"433424",-72.182101
"433425",-72.003373
"433429",-74.572271
"433433",-75.092929
"433437",-70.460502
"433439",-70.776179
"433442",-79.01455
"433446",-73.775211
"433451",-74.256988
"433452",-79.004503
"433456",-73.362032
"433457",-73.6334
"433458",-71.640423
"433461",-71.243011
"433463",-76.027933
"433464",-74.069122
"433467",-72.83561
"433472",-68.593553
"433473",-71.310041
"433475",-72.161032
"433477",-71.254517
"433481",-72.098727
"433483",-75.039366
"433486",-76.323228
"433493",-72.62601
"433495",-72.024838
"433502",-72.518251
"433504",-70.538199
"433505",-72.105883
"433509",-74.178283
"433511",-73.444196
"433512",-73.916027
"433513",-71.850939
"433514",-72.160248
"433519",-76.348524
"433523",-72.678907
"433530",-75.745072
"433531",-64.527674
"433532",-73.779542
"433533",-73.982003
"433538",-72.110674
"433540",-73.143905
"433541",-71.304572
"433544",-72.520267
"433549",-79.167487
"433550",-78.979194
"433553",-74.344716
"433559",-73.776039
"433562",-74.178216
"433563",-71.681542
"433567",-72.353259
"433568",-75.922852
"433569",-69.717085
"433570",-71.316169
"433571",-74.137749
"433572",-74.052703
"433576",-73.80682
"433581",-70.852133
"433583",-74.084502
"433584",-72.009673
"433585",-79.192975
"433589",-73.809959
"433593",-76.136669
"433594",-73.150742
"433596",-78.868548
"433597",-72.134374
"433602",-73.738119
"433603",-73.66893
"433606",-73.738333
"433607",-73.230431
"433611",-74.023736
"433612",-78.850832
"433615",-73.809999
"433621",-74.681824
"433624",-71.242819
"433628",-73.150322
"433629",-72.513925
"433630",-74.314979
"433633",-71.640285
"433639",-73.929847
"433640",-63.748347
"433641",-72.036731
"433643",-75.051773
"433644",-76.346137
"433647",-79.00249
"433650",-72.033818
"433651",-73.016562
"433653",-73.460869
"433654",-72.266756
"433655",-71.989845
"433656",-75.051918
"433657",-72.073653
"433658",-77.868921
"433659",-64.165969
"433663",-71.270932
"433664",-73.52478
"433668",-75.9479
"433669",-73.306773
"433672",-74.864493
"433679",-72.100483
"433681",-73.277322
"433682",-72.242508
"433684",-79.194889
"433685",-73.773514
"433688",-74.624567
"433689",-71.350215
"433691",-73.641855
"433692",-79.003555
"433698",-72.106821
"433701",-76.027939
"433704",-75.789528
"433707",-75.863296
"433708",-73.587408
"433709",-66.124283
"433714",-73.600271
"433716",-73.566511
"433720",-73.601349
"433725",-63.606063
"433726",-66.123582
"433728",-73.630007
"433729",-73.808978
"433731",-66.114081
"433734",-75.737499
"433736",-73.306854
"433737",-73.851733
"433738",-73.955405
"433739",-72.132836
"433740",-72.011504
"433741",-73.5513
"433748",-73.33623
"433751",-73.992643
"433753",-70.47627
"433756",-72.266886
"433757",-73.359147
"433760",-68.860025
"433761",-72.167925
"433762",-79.015205
"433763",-72.125017
"433765",-74.157864
"433770",-76.360182
"433771",-74.014458
"433773",-72.661144
"433779",-78.116729
"433780",-75.122833
"433781",-75.5939
"433786",-73.56365
"433787",-71.314268
"433789",-71.414177
"433790",-72.024824
"433791",-72.071398
"433792",-73.499939
"433793",-79.120387
"433794",-69.71244
"433795",-72.199046
"433797",-68.659413
"433799",-71.365822
"433803",-66.124421
"433809",-72.004605
"433810",-75.851412
"433811",-73.587862
"433812",-73.353753
"433819",-70.456807
"433820",-78.849816
"433821",-79.132873
"433822",-70.803947
"433831",-73.673616
"433834",-79.009133
"433835",-74.409593
"433837",-76.20068
"433838",-72.135416
"433840",-74.016007
"433843",-70.879666
"433846",-73.739032
"433847",-72.013789
"433852",-75.744268
"433859",-73.480823
"433860",-72.161256
"433861",-69.108196
"433862",-71.121244
"433866",-73.306708
"433868",-71.231584
"433869",-76.027898
"433870",-72.517702
"433871",-73.55738
"433877",-74.28753
"433879",-73.807585
"433882",-69.297636
"433883",-75.066305
"433885",-72.185688
"433886",-75.86232
"433898",-73.161652
"433906",-71.468263
"433908",-73.922897
"433912",-74.36992
"433915",-73.67337
"433920",-65.453453
"433922",-72.19639
"433925",-79.198972
"433926",-79.014063
"433927",-74.43563
"433928",-73.666336
"433929",-75.375946
"433932",-75.979078
"433934",-72.05131
"433935",-73.809584
"433936",-73.605812
"433938",-74.84323
"433939",-74.258775
"433940",-71.069458
"433945",-73.818894
"433948",-64.22388
"433953",-63.341237
"433954",-72.01623
"433955",-76.374831
"433959",-72.049292
"433960",-71.576257
"433962",-76.31208
"433963",-77.835343
"433965",-74.506581
"433968",-75.755683
"433974",-71.242953
"433975",-79.016117
"433978",-69.11072
"433982",-74.021375
"433984",-71.942665
"433986",-72.12235
"433988",-73.557358
"433992",-73.307379
"433993",-76.367739
"433996",-66.3506
"434000",-74.233812
"434001",-73.595603
"434002",-71.388791
"434004",-70.560681
"434005",-72.207345
"434006",-73.597436
"434008",-72.166892
"434012",-73.847053
"434014",-76.237701
"434015",-75.851339
"434018",-73.307581
"434022",-66.124531
"434024",-78.821632
"434027",-73.611192
"434032",-72.07286
"434033",-73.814755
"434036",-73.601114
"434037",-73.602611
"434038",-72.005847
"434039",-71.30009
"434040",-73.597303
"434045",-72.128194
"434046",-79.002142
"434050",-73.776978
"434051",-74.195126
"434052",-73.597703
"434059",-72.033228
"434060",-72.247292
"434061",-79.12036
"434065",-73.690533
"434066",-72.266078
"434069",-71.365985
"434070",-79.132828
"434073",-72.247322
"434075",-74.408408
"434078",-71.155315
"434079",-75.621517
"434081",-72.131614
"434083",-73.589538
"434084",-71.893051
"434085",-75.803826
"434087",-73.560516
"434090",-71.828217
"434096",-75.787527
"434097",-77.839016
"434099",-78.124159
"434100",-74.503256
"434102",-73.599017
"434104",-77.86817
"434106",-73.843256
"434111",-73.505578
"434112",-73.8133
"434113",-70.780531
"434115",-72.437763
"434117",-74.1878
"434119",-75.875274
"434120",-74.490095
"434128",-74.686813
"434129",-71.342325
"434132",-72.11216
"434135",-72.015938
"434137",-73.230492
"434140",-75.039212
"434141",-71.24235
"434144",-72.02375
"434145",-76.343331
"434146",-72.158277
"434148",-72.097884
"434153",-72.06942
"434155",-72.969855
"434156",-73.56167
"434157",-72.158658
"434158",-73.306828
"434162",-76.01005
"434167",-73.299114
"434168",-76.40367
"434172",-73.936693
"434174",-73.230794
"434178",-75.993105
"434181",-66.113901
"434182",-73.351897
"434191",-73.590155
"434196",-73.812159
"434201",-73.130386
"434206",-73.774206
"434209",-73.772997
"434213",-73.984405
"434216",-71.640362
"434223",-73.125739
"434224",-73.672848
"434225",-75.086313
"434226",-76.027904
"434228",-72.094914
"434229",-76.368861
"434230",-77.851611
"434231",-73.601072
"434234",-71.934609
"434235",-73.402725
"434236",-69.239572
"434239",-76.578858
"434240",-73.698381
"434241",-73.888469
"434242",-73.588617
"434243",-70.94926
"434246",-73.150269
"434250",-73.812102
"434252",-66.12448
"434253",-75.847938
"434264",-76.294098
"434268",-73.611722
"434269",-75.05174
"434270",-73.877014
"434274",-72.012009
"434275",-71.491008
"434277",-72.83476
"434281",-72.026899
"434282",-73.802405
"434285",-75.869592
"434288",-73.944681
"434289",-71.256338
"434293",-68.519155
"434294",-72.016954
"434299",-74.137862
"434301",-70.335897
"434304",-71.452945
"434307",-71.275371
"434309",-73.968123
"434310",-74.183561
"434312",-77.835549
"434314",-74.179675
"434316",-74.357015
"434324",-73.641261
"434325",-73.939124
"434327",-70.949287
"434331",-73.35453
"434333",-75.923233
"434334",-73.707428
"434336",-72.084444
"434342",-72.169189
"434347",-75.776141
"434349",-73.557564
"434350",-63.80794
"434352",-74.826975
"434353",-72.785288
"434354",-73.968788
"434355",-71.246561
"434356",-74.181516
"434359",-70.866396
"434362",-76.301471
"434363",-78.976098
"434365",-72.684968
"434367",-71.640395
"434371",-74.08556
"434375",-72.784932
"434378",-79.014043
"434381",-73.597484
"434384",-72.19848
"434392",-79.039016
"434394",-75.857495
"434396",-70.85245
"434399",-73.755318
"434400",-71.233313
"434401",-78.869625
"434402",-73.340602
"434406",-73.544369
"434407",-75.0517
"434409",-73.58738
"434411",-73.846047
"434416",-79.410995
"434418",-73.491988
"434419",-70.853778
"434423",-76.255705
"434425",-73.716055
"434431",-71.316914
"434433",-73.768377
"434434",-71.830456
"434437",-76.027975
"434438",-74.155897
"434442",-73.840605
"434445",-79.014435
"434448",-71.233505
"434453",-79.120428
"434455",-72.969933
"434459",-71.387541
"434460",-73.160653
"434466",-73.673511
"434469",-69.609177
"434476",-72.963875
"434477",-74.177322
"434479",-71.438387
"434482",-71.832115
"434484",-73.673359
"434488",-73.566295
"434497",-72.661167
"434498",-74.195779
"434502",-70.373943
"434515",-74.000999
"434519",-73.306925
"434520",-72.675196
"434521",-73.809386
"434526",-72.303737
"434527",-71.873405
"434528",-75.06649
"434530",-72.137872
"434539",-66.124703
"434540",-73.60575
"434543",-72.974106
"434547",-78.850434
"434549",-72.166611
"434551",-72.03569
"434554",-75.039387
"434555",-70.542938
"434556",-71.365925
"434558",-73.491967
"434564",-73.589623
"434567",-73.628278
"434568",-72.176997
"434569",-72.661083
"434574",-74.363575
"434577",-76.394998
"434578",-72.948832
"434579",-72.266939
"434581",-72.249201
"434587",-79.003548
"434589",-73.437491
"434592",-71.276054
"434594",-72.507022
"434595",-74.037724
"434596",-71.358931
"434599",-74.279458
"434600",-73.439311
"434604",-73.6717
"434607",-73.865094
"434608",-74.312166
"434609",-73.920798
"434611",-75.954753
"434613",-72.16233
"434614",-76.397477
"434618",-73.6007
"434623",-71.912947
"434624",-73.643822
"434629",-71.342388
"434630",-72.027916
"434631",-71.25848
"434632",-71.342373
"434633",-79.103791
"434634",-71.242581
"434635",-71.117119
"434638",-73.773898
"434640",-72.516495
"434642",-70.7178
"434644",-61.879055
"434645",-72.180537
"434646",-73.533428
"434649",-71.917585
"434650",-73.904856
"434653",-71.242762
"434658",-75.050307
"434659",-71.253133
"434661",-72.076301
"434664",-73.208237
"434665",-73.936562
"434666",-73.608138
"434667",-73.613032
"434670",-72.148575
"434673",-72.931039
"434674",-72.021242
"434679",-74.494728
"434680",-79.168532
"434681",-79.168651
"434682",-71.977359
"434683",-69.239216
"434685",-73.668922
"434690",-69.499875
"434692",-73.89094
"434693",-76.346808
"434694",-73.607133
"434696",-73.607309
"434697",-73.591975
"434698",-72.014823
"434700",-76.027844
"434701",-78.849828
"434702",-73.005531
"434706",-79.00357
"434709",-75.121774
"434718",-73.047557
"434722",-79.016215
"434726",-73.306051
"434732",-76.283685
"434737",-72.620683
"434742",-70.874538
"434745",-78.867203
"434747",-76.369805
"434748",-71.250113
"434749",-73.552468
"434751",-67.408028
"434755",-71.749445
"434760",-74.050474
"434766",-71.810662
"434767",-75.937431
"434772",-72.072331
"434773",-75.051655
"434778",-73.803144
"434780",-72.78273
"434783",-73.302483
"434784",-75.667216
"434787",-76.217689
"434789",-71.825408
"434791",-73.557528
"434793",-72.246196
"434799",-72.055789
"434801",-74.670608
"434802",-71.328177
"434807",-70.400974
"434808",-76.363698
"434809",-73.738472
"434810",-76.238715
"434811",-73.038227
"434815",-73.307157
"434816",-71.64041
"434823",-75.050327
"434824",-73.23045
"434826",-71.120925
"434828",-74.585248
"434829",-74.362294
"434830",-71.592872
"434831",-76.027945
"434832",-72.063333
"434841",-73.929878
"434842",-79.109035
"434843",-72.198798
"434848",-64.527779
"434853",-71.348389
"434856",-72.180305
"434857",-76.292257
"434861",-75.797874
"434862",-72.060469
"434863",-74.48497
"434866",-71.422632
"434868",-79.002623
"434871",-71.205313
"434873",-79.34858
"434876",-72.320808
"434877",-72.66121
"434878",-72.064923
"434879",-73.600753
"434880",-73.601741
"434884",-79.016205
"434886",-76.378463
"434887",-73.830895
"434888",-71.951251
"434889",-73.573172
"434896",-72.520372
"434898",-73.247853
"434899",-72.596983
"434900",-73.167175
"434901",-75.143987
"434906",-73.673395
"434916",-73.607298
"434923",-72.195216
"434924",-72.690116
"434925",-73.463862
"434926",-69.556345
"434927",-76.092806
"434931",-71.935312
"434938",-71.503822
"434942",-72.105873
"434944",-71.490987
"434948",-73.328681
"434955",-75.113358
"434956",-73.044225
"434958",-73.230522
"434959",-73.750181
"434962",-79.323595
"434963",-73.809157
"434964",-71.901568
"434967",-71.620582
"434975",-71.369597
"434978",-73.666542
"434979",-74.13054
"434980",-70.79767
"434981",-73.579405
"434984",-70.199907
"434986",-71.591963
"434988",-72.150124
"435005",-74.050162
"435007",-71.307947
"435011",-71.30988
"435015",-74.015833
"435018",-72.132073
"435019",-73.421512
"435021",-72.54792
"435022",-73.632645
"435024",-76.531333
"435028",-73.597445
"435036",-73.723465
"435038",-75.88696
"435039",-69.461101
"435040",-73.404608
"435042",-70.8496
"435044",-72.506247
"435048",-73.496289
"435049",-72.106445
"435050",-73.814344
"435051",-75.051609
"435052",-71.856934
"435062",-73.640336
"435067",-77.868703
"435068",-73.812054
"435071",-75.90389
"435072",-70.852397
"435073",-79.003081
"435075",-73.812078
"435079",-73.158806
"435082",-79.19895
"435084",-72.502514
"435085",-73.999442
"435086",-71.260696
"435088",-72.352335
"435089",-73.812277
"435093",-79.445692
"435095",-72.108886
"435096",-72.835344
"435097",-74.791375
"435103",-73.979277
"435109",-71.242322
"435113",-72.267003
"435114",-72.173521
"435115",-75.87915
"435116",-75.744637
"435119",-72.086987
"435129",-73.597519
"435133",-73.725377
"435135",-72.193952
"435136",-72.070749
"435140",-73.571766
"435144",-72.171815
"435145",-79.0036
"435148",-76.136853
"435149",-72.198905
"435150",-75.927954
"435155",-75.087494
"435156",-72.189658
"435158",-73.933403
"435159",-73.579737
"435162",-72.211852
"435164",-77.379853
"435165",-75.051192
"435167",-73.88925
"435168",-72.51967
"435169",-74.052474
"435170",-72.165259
"435174",-66.124537
"435176",-73.444144
"435178",-73.586999
"435179",-72.198567
"435181",-79.11746
"435182",-73.844701
"435184",-75.039452
"435186",-73.84004
"435188",-73.772906
"435189",-72.198984
"435191",-73.321213
"435194",-72.198374
"435197",-72.068802
"435199",-73.608025
"435201",-73.557565
"435202",-73.211997
"435204",-75.655614
"435206",-73.676422
"435208",-75.066347
"435210",-73.161235
"435211",-74.016076
"435212",-73.813731
"435220",-73.60485
"435222",-78.868572
"435224",-73.673735
"435229",-70.48288
"435230",-72.206039
"435232",-73.04621
"435233",-73.557733
"435234",-76.02812
"435235",-74.7827
"435240",-73.984414
"435243",-71.043204
"435245",-74.251278
"435246",-77.835347
"435249",-73.620833
"435250",-72.267105
"435252",-73.588172
"435256",-78.867275
"435261",-66.124545
"435266",-75.419013
"435267",-72.07958
"435268",-75.836904
"435269",-73.803608
"435279",-72.245995
"435282",-73.61863
"435288",-73.494837
"435293",-76.369812
"435294",-74.360523
"435295",-72.225775
"435296",-72.224464
"435297",-72.041696
"435298",-73.812747
"435299",-73.669276
"435305",-73.487992
"435311",-73.792536
"435314",-76.028069
"435317",-79.008836
"435320",-74.026843
"435321",-72.19841
"435322",-73.590231
"435323",-74.022365
"435324",-72.216357
"435325",-72.507401
"435326",-78.849943
"435327",-71.494886
"435333",-78.869659
"435334",-71.38883
"435337",-74.006425
"435339",-76.35234
"435340",-73.811969
"435341",-74.238141
"435345",-79.00325
"435346",-76.217206
"435347",-72.29822
"435348",-76.351275
"435351",-73.523872
"435352",-73.829618
"435353",-73.606698
"435355",-72.07116
"435356",-73.150336
"435357",-73.726574
"435358",-70.458112
"435368",-74.181414
"435370",-73.584925
"435371",-73.554213
"435372",-77.046431
"435376",-74.279755
"435380",-76.004634
"435385",-70.147317
"435387",-79.127219
"435395",-72.062057
"435399",-71.270923
"435400",-72.108777
"435402",-74.012857
"435405",-72.091034
"435406",-73.457279
"435409",-73.652847
"435413",-77.149011
"435416",-73.542091
"435417",-70.360347
"435420",-71.125014
"435421",-78.85087
"435423",-72.037162
"435426",-73.583462
"435433",-73.836851
"435435",-70.361547
"435436",-76.390625
"435442",-70.871132
"435443",-73.560483
"435444",-75.936453
"435446",-72.033351
"435447",-73.929907
"435453",-73.805253
"435460",-79.003638
"435461",-67.437288
"435463",-72.020779
"435464",-75.027825
"435465",-72.138216
"435467",-72.092497
"435471",-72.017524
"435473",-73.814811
"435479",-72.26725
"435481",-73.607437
"435482",-72.170962
"435485",-71.047172
"435489",-72.151642
"435490",-73.749439
"435497",-73.18045
"435499",-73.592747
"435501",-73.592844
"435509",-73.314767
"435512",-73.920883
"435514",-74.314274
"435515",-72.291388
"435516",-72.68112
"435522",-73.559762
"435523",-79.193758
"435526",-78.849848
"435532",-73.161422
"435534",-73.828361
"435536",-78.116744
"435541",-74.470797
"435554",-72.025607
"435556",-73.607315
"435557",-77.148875
"435558",-72.24707
"435559",-74.581938
"435567",-72.044747
"435578",-74.158595
"435586",-75.993931
"435587",-73.808661
"435588",-73.598562
"435591",-73.810808
"435594",-73.80845
"435596",-74.157124
"435597",-72.118061
"435603",-72.72329
"435604",-73.328314
"435606",-73.460858
"435607",-74.261125
"435610",-72.067612
"435612",-73.852005
"435613",-73.829612
"435616",-79.010683
"435617",-73.601862
"435619",-66.124149
"435623",-73.172304
"435624",-73.755793
"435626",-76.027791
"435627",-75.716865
"435629",-73.16401
"435635",-79.038114
"435636",-73.809398
"435639",-74.500109
"435642",-75.031242
"435644",-74.018675
"435646",-73.968645
"435651",-75.75169
"435654",-72.195399
"435657",-73.587662
"435658",-73.626062
"435662",-72.810355
"435664",-70.360642
"435668",-74.157295
"435669",-71.932038
"435674",-76.227163
"435675",-73.840247
"435679",-74.380562
"435681",-73.742831
"435682",-79.168591
"435683",-71.197071
"435685",-73.307036
"435686",-73.349839
"435687",-73.601634
"435688",-75.899159
"435692",-79.027417
"435697",-70.852447
"435701",-70.462622
"435706",-74.178635
"435707",-72.186441
"435709",-72.074046
"435711",-72.036826
"435712",-75.443059
"435713",-66.124509
"435715",-74.045784
"435717",-70.346572
"435722",-72.153706
"435725",-73.450828
"435727",-66.114011
"435728",-71.388848
"435729",-75.655725
"435730",-74.104659
"435731",-72.161825
"435737",-75.865133
"435738",-74.380547
"435742",-73.929782
"435743",-70.507801
"435747",-73.982029
"435759",-72.516932
"435761",-68.769508
"435763",-79.002618
"435771",-73.591713
"435773",-72.244926
"435774",-73.363067
"435776",-72.000883
"435777",-73.814705
"435780",-75.993026
"435781",-75.050413
"435783",-75.066407
"435784",-73.158386
"435787",-79.109063
"435789",-71.369537
"435791",-73.119806
"435792",-71.20205
"435795",-74.172034
"435797",-73.222631
"435798",-73.509271
"435799",-73.792679
"435800",-72.237019
"435804",-75.039423
"435805",-73.604177
"435806",-75.755042
"435808",-72.246383
"435810",-71.365853
"435812",-75.039699
"435813",-73.144158
"435814",-73.150272
"435815",-71.959083
"435816",-74.033513
"435818",-73.806576
"435819",-72.040748
"435820",-74.950034
"435824",-79.131657
"435825",-72.175255
"435832",-72.19947
"435835",-70.852394
"435838",-73.687887
"435840",-72.122706
"435841",-74.181843
"435842",-71.242778
"435844",-74.251717
"435845",-72.140005
"435847",-72.167697
"435848",-69.884869
"435849",-74.139355
"435850",-72.661549
"435851",-73.56755
"435852",-73.945787
"435857",-71.137202
"435858",-73.813489
"435861",-74.036147
"435862",-73.67601
"435865",-76.027801
"435867",-66.124315
"435869",-72.04974
"435870",-70.724795
"435871",-73.042639
"435873",-77.853512
"435876",-75.086305
"435877",-72.811957
"435878",-74.027502
"435880",-72.262353
"435884",-72.166818
"435885",-79.192722
"435890",-66.150865
"435891",-73.559813
"435892",-72.785218
"435893",-70.777047
"435895",-79.323867
"435897",-72.032576
"435898",-72.24267
"435899",-75.770229
"435901",-72.133264
"435902",-79.132855
"435906",-76.027927
"435907",-73.603455
"435912",-79.014502
"435915",-75.745203
"435916",-73.805581
"435918",-73.4353
"435919",-72.067081
"435920",-73.929818
"435921",-73.755481
"435922",-70.503142
"435924",-64.223978
"435927",-73.230981
"435933",-73.576545
"435936",-73.230442
"435937",-72.518217
"435940",-73.160661
"435941",-68.470618
"435952",-71.64037
"435954",-73.673733
"435956",-75.878063
"435957",-73.769405
"435958",-71.117205
"435959",-73.768825
"435961",-72.207183
"435963",-72.065902
"435965",-71.369545
"435966",-73.812187
"435971",-74.157803
"435972",-74.016338
"435975",-68.556512
"435980",-72.24063
"435981",-73.20551
"435982",-73.809182
"435983",-75.78045
"435989",-72.149961
"435992",-78.84974
"435995",-76.027886
"435996",-72.502883
"435998",-71.206272
"436004",-75.050456
"436008",-73.509356
"436010",-73.811512
"436013",-72.12171
"436018",-70.698677
"436019",-72.198272
"436020",-73.567795
"436021",-73.888432
"436022",-73.446863
"436023",-72.093634
"436027",-71.35031
"436029",-79.168497
"436030",-72.00832
"436031",-73.5897
"436035",-74.674553
"436036",-74.158235
"436037",-71.498884
"436040",-79.393525
"436047",-75.87378
"436048",-78.849737
"436049",-76.027957
"436052",-72.520533
"436053",-72.193105
"436054",-76.283991
"436055",-76.348441
"436057",-73.474998
"436060",-72.018279
"436064",-73.195668
"436066",-72.518431
"436070",-73.306724
"436072",-70.538081
"436080",-79.014472
"436081",-74.344881
"436082",-79.111932
"436087",-73.57684
"436088",-72.513839
"436089",-66.124654
"436091",-73.628008
"436092",-70.590963
"436097",-71.352433
"436098",-74.191956
"436103",-73.812222
"436106",-73.674988
"436107",-74.451263
"436109",-79.324013
"436111",-71.045808
"436112",-72.166257
"436113",-72.023504
"436115",-79.323692
"436118",-72.462531
"436122",-73.593112
"436126",-75.03948
"436128",-74.497664
"436132",-66.114422
"436134",-72.173641
"436137",-72.038826
"436138",-73.730617
"436140",-73.611891
"436142",-71.059319
"436146",-73.564404
"436147",-76.334433
"436148",-72.620542
"436149",-72.226307
"436153",-72.246386
"436164",-73.306681
"436167",-73.808067
"436168",-72.011779
"436171",-72.099044
"436174",-73.566891
"436175",-72.030988
"436177",-72.266981
"436185",-74.074043
"436187",-73.93331
"436188",-72.723662
"436192",-64.383316
"436193",-74.210072
"436200",-73.886772
"436201",-73.80367
"436203",-73.596491
"436205",-79.002597
"436210",-76.392348
"436214",-74.339313
"436219",-79.102725
"436223",-73.840477
"436225",-72.003944
"436226",-74.196627
"436230",-72.158316
"436233",-73.982015
"436240",-72.170138
"436241",-73.44149
"436244",-72.677893
"436246",-73.964103
"436247",-72.918427
"436253",-73.080675
"436255",-74.636539
"436264",-72.139318
"436267",-76.005768
"436268",-71.961321
"436269",-74.211797
"436271",-72.049636
"436272",-74.178376
"436275",-71.640312
"436276",-73.597535
"436277",-73.628744
"436280",-75.051957
"436282",-73.659988
"436285",-73.577715
"436287",-71.938518
"436288",-78.867262
"436290",-74.012481
"436293",-72.462959
"436294",-70.074028
"436295",-73.607186
"436299",-73.530342
"436300",-73.59437
"436304",-75.557449
"436312",-76.394492
"436314",-73.042608
"436316",-73.777872
"436324",-75.9329
"436325",-70.939457
"436327",-79.016175
"436329",-74.363567
"436330",-73.947158
"436331",-73.62771
"436334",-71.389314
"436337",-73.605698
"436338",-73.948113
"436344",-74.249038
"436347",-72.542786
"436349",-75.086335
"436350",-73.741908
"436351",-76.394715
"436352",-69.134606
"436354",-73.479647
"436356",-75.644799
"436357",-72.517017
"436359",-71.640417
"436361",-73.682464
"436365",-76.34677
"436366",-75.050348
"436367",-70.913673
"436369",-74.178248
"436370",-74.245811
"436372",-71.342348
"436373",-73.564249
"436375",-73.603574
"436377",-74.157967
"436379",-71.253172
"436380",-79.102523
"436383",-72.002161
"436386",-71.378141
"436388",-64.169226
"436390",-73.958558
"436391",-75.939503
"436392",-73.623321
"436393",-73.844717
"436395",-79.445992
"436397",-75.571513
"436398",-79.323805
"436400",-73.151934
"436405",-70.519587
"436410",-74.167171
"436413",-73.894216
"436415",-74.312146
"436416",-73.559104
"436418",-73.836905
"436420",-72.809978
"436422",-71.203939
"436426",-75.066455
"436434",-73.772619
"436436",-73.606903
"436437",-73.726562
"436438",-75.066526
"436440",-73.306694
"436442",-75.858394
"436447",-73.802888
"436451",-68.798367
"436457",-64.527781
"436459",-73.940589
"436462",-71.205375
"436465",-76.027859
"436467",-73.803305
"436469",-73.588694
"436472",-71.689789
"436481",-72.429788
"436482",-78.849731
"436483",-66.124657
"436485",-79.016195
"436486",-73.812345
"436490",-70.147807
"436491",-72.121835
"436494",-66.114155
"436495",-72.261672
"436504",-73.602442
"436505",-79.415267
"436508",-73.041039
"436510",-73.587587
"436512",-73.603105
"436513",-73.916742
"436519",-73.306735
"436527",-71.94615
"436531",-71.367155
"436532",-73.92984
"436533",-76.027936
"436534",-73.034234
"436535",-73.670163
"436539",-71.677537
"436540",-72.66146
"436541",-73.589624
"436543",-73.812979
"436545",-73.489389
"436547",-73.497245
"436549",-76.352609
"436554",-72.503838
"436564",-71.990905
"436565",-70.62118
"436568",-73.328072
"436569",-73.331396
"436570",-66.124539
"436577",-75.655019
"436580",-72.0066
"436581",-76.384997
"436585",-73.570825
"436587",-76.317278
"436588",-73.806297
"436592",-73.775489
"436595",-69.553494
"436599",-76.426186
"436601",-73.331395
"436602",-79.003648
"436605",-73.562111
"436608",-75.940673
"436609",-76.237493
"436611",-70.052214
"436615",-74.294167
"436616",-68.470445
"436620",-74.458163
"436621",-73.565582
"436622",-72.621046
"436623",-73.557484
"436627",-72.047003
"436633",-76.252922
"436637",-73.225322
"436638",-73.823534
"436642",-73.635575
"436643",-71.845184
"436645",-73.527846
"436647",-70.948958
"436648",-73.672835
"436650",-73.000113
"436652",-79.461067
"436657",-75.632359
